tijd	stand	naam_kort	schaal	teken
2023-01-23 20:41:48.740508	170.672	Warmte	3	1
2023-01-25 19:05:20.06966	171.165	Warmte	3	1
2023-01-27 19:10:00.93466	171.454	Warmte	3	1
2023-01-29 20:00:14.604879	171.800	Warmte	3	1
2023-01-31 21:38:54.352718	172.092	Warmte	3	1
2023-02-02 21:59:16.420728	172.364	Warmte	3	1
2016-08-27 20:00:00	228.000	Verbruik laag	0	1
2016-09-12 20:00:00	281.000	Verbruik laag	0	1
2016-09-18 20:00:00	296.000	Verbruik laag	0	1
2016-09-20 20:00:00	306.000	Verbruik laag	0	1
2016-09-25 20:00:00	319.000	Verbruik laag	0	1
2016-10-02 20:00:00	348.000	Verbruik laag	0	1
2016-10-15 20:00:00	396.000	Verbruik laag	0	1
2016-10-21 20:00:00	416.000	Verbruik laag	0	1
2016-10-23 20:00:00	425.000	Verbruik laag	0	1
2016-10-26 20:00:00	435.000	Verbruik laag	0	1
2016-10-28 20:00:00	438.000	Verbruik laag	0	1
2016-10-30 20:00:00	453.000	Verbruik laag	0	1
2016-10-31 20:00:00	457.000	Verbruik laag	0	1
2016-11-02 20:00:00	460.000	Verbruik laag	0	1
2016-11-05 20:00:00	473.000	Verbruik laag	0	1
2016-11-07 20:00:00	489.000	Verbruik laag	0	1
2016-11-11 20:00:00	496.000	Verbruik laag	0	1
2016-11-12 20:00:00	504.000	Verbruik laag	0	1
2016-11-16 20:00:00	520.000	Verbruik laag	0	1
2016-11-20 20:00:00	541.000	Verbruik laag	0	1
2016-11-23 20:00:00	544.000	Verbruik laag	0	1
2016-11-25 20:00:00	551.000	Verbruik laag	0	1
2016-11-28 20:00:00	574.000	Verbruik laag	0	1
2016-11-30 20:00:00	576.000	Verbruik laag	0	1
2016-12-02 20:00:00	580.000	Verbruik laag	0	1
2016-12-04 20:00:00	604.000	Verbruik laag	0	1
2016-12-05 20:00:00	606.000	Verbruik laag	0	1
2016-12-09 20:00:00	615.000	Verbruik laag	0	1
2016-12-13 20:00:00	640.000	Verbruik laag	0	1
2016-12-16 20:00:00	645.000	Verbruik laag	0	1
2016-12-18 20:00:00	668.000	Verbruik laag	0	1
2016-12-19 20:00:00	668.000	Verbruik laag	0	1
2016-12-20 20:00:00	670.000	Verbruik laag	0	1
2016-12-22 20:00:00	674.000	Verbruik laag	0	1
2016-12-25 20:00:00	697.000	Verbruik laag	0	1
2016-12-28 20:00:00	708.000	Verbruik laag	0	1
2016-12-30 20:00:00	712.000	Verbruik laag	0	1
2017-01-02 20:00:00	735.000	Verbruik laag	0	1
2017-01-04 20:00:00	737.000	Verbruik laag	0	1
2017-01-13 20:00:00	770.000	Verbruik laag	0	1
2017-01-16 20:00:00	792.000	Verbruik laag	0	1
2017-01-18 20:00:00	796.000	Verbruik laag	0	1
2017-01-22 20:00:00	809.000	Verbruik laag	0	1
2017-01-23 20:00:00	820.000	Verbruik laag	0	1
2017-01-28 20:00:00	838.000	Verbruik laag	0	1
2017-01-29 20:00:00	850.000	Verbruik laag	0	1
2017-01-30 20:00:00	854.000	Verbruik laag	0	1
2017-02-02 20:00:00	860.000	Verbruik laag	0	1
2017-02-03 20:00:00	862.000	Verbruik laag	0	1
2017-02-04 20:00:00	868.000	Verbruik laag	0	1
2017-02-05 20:00:00	877.000	Verbruik laag	0	1
2017-02-06 20:00:00	880.000	Verbruik laag	0	1
2017-02-10 20:00:00	887.000	Verbruik laag	0	1
2017-02-13 20:00:00	903.000	Verbruik laag	0	1
2017-02-15 20:00:00	907.000	Verbruik laag	0	1
2017-02-17 20:00:00	910.000	Verbruik laag	0	1
2017-02-18 20:00:00	919.000	Verbruik laag	0	1
2017-02-20 20:00:00	928.000	Verbruik laag	0	1
2017-02-22 20:00:00	930.000	Verbruik laag	0	1
2017-02-24 20:00:00	934.000	Verbruik laag	0	1
2017-02-26 20:00:00	950.000	Verbruik laag	0	1
2017-03-02 20:00:00	957.000	Verbruik laag	0	1
2017-03-03 20:00:00	959.000	Verbruik laag	0	1
2017-03-04 20:00:00	968.000	Verbruik laag	0	1
2017-03-07 20:00:00	983.000	Verbruik laag	0	1
2017-03-08 20:00:00	985.000	Verbruik laag	0	1
2017-03-11 20:00:00	999.000	Verbruik laag	0	1
2017-03-12 20:00:00	1006.000	Verbruik laag	0	1
2017-03-13 20:00:00	1009.000	Verbruik laag	0	1
2017-03-19 20:00:00	1034.000	Verbruik laag	0	1
2017-03-24 20:00:00	1045.000	Verbruik laag	0	1
2017-03-25 20:00:00	1050.000	Verbruik laag	0	1
2017-04-02 20:00:00	1092.000	Verbruik laag	0	1
2017-04-09 20:00:00	1113.000	Verbruik laag	0	1
2017-04-16 20:00:00	1144.000	Verbruik laag	0	1
2017-04-25 20:00:00	1178.000	Verbruik laag	0	1
2017-05-09 20:00:00	1231.000	Verbruik laag	0	1
2017-05-12 20:00:00	1236.000	Verbruik laag	0	1
2017-05-24 20:00:00	1286.000	Verbruik laag	0	1
2017-05-25 20:00:00	1290.000	Verbruik laag	0	1
2017-06-13 20:00:00	1365.000	Verbruik laag	0	1
2017-06-24 20:00:00	1398.000	Verbruik laag	0	1
2017-07-24 20:00:00	1519.000	Verbruik laag	0	1
2017-08-25 20:00:00	1630.000	Verbruik laag	0	1
2017-09-17 20:00:00	1724.000	Verbruik laag	0	1
2017-09-25 20:00:00	1760.000	Verbruik laag	0	1
2017-10-13 20:00:00	1822.000	Verbruik laag	0	1
2017-10-21 20:00:00	1848.000	Verbruik laag	0	1
2017-10-24 20:00:00	1867.000	Verbruik laag	0	1
2017-10-25 20:00:00	1868.000	Verbruik laag	0	1
2017-11-04 20:00:00	1907.000	Verbruik laag	0	1
2017-11-06 20:00:00	1920.000	Verbruik laag	0	1
2017-11-11 20:00:00	1938.000	Verbruik laag	0	1
2017-11-13 20:00:00	1954.000	Verbruik laag	0	1
2017-11-19 20:00:00	1977.000	Verbruik laag	0	1
2017-11-23 20:00:00	1988.000	Verbruik laag	0	1
2017-11-25 20:00:00	2002.000	Verbruik laag	0	1
2017-11-29 20:00:00	2020.000	Verbruik laag	0	1
2017-12-01 20:00:00	2025.000	Verbruik laag	0	1
2017-12-02 20:00:00	2031.000	Verbruik laag	0	1
2017-12-04 20:00:00	2048.000	Verbruik laag	0	1
2017-12-08 20:00:00	2057.000	Verbruik laag	0	1
2017-12-15 20:00:00	2086.000	Verbruik laag	0	1
2017-12-20 20:00:00	2113.000	Verbruik laag	0	1
2017-12-25 20:00:00	2146.000	Verbruik laag	0	1
2017-12-27 20:00:00	2162.000	Verbruik laag	0	1
2018-01-04 20:00:00	2197.000	Verbruik laag	0	1
2018-01-09 20:00:00	2227.000	Verbruik laag	0	1
2018-01-18 20:00:00	2261.000	Verbruik laag	0	1
2018-01-27 20:00:00	2294.000	Verbruik laag	0	1
2018-02-05 20:00:00	2340.000	Verbruik laag	0	1
2018-02-12 20:00:00	2363.000	Verbruik laag	0	1
2018-02-21 20:00:00	2400.000	Verbruik laag	0	1
2018-02-25 20:00:00	2420.000	Verbruik laag	0	1
2018-03-01 20:00:00	2431.000	Verbruik laag	0	1
2018-03-03 20:00:00	2448.000	Verbruik laag	0	1
2018-03-04 20:00:00	2458.000	Verbruik laag	0	1
2018-03-09 20:00:00	2467.000	Verbruik laag	0	1
2018-03-15 20:00:00	2493.000	Verbruik laag	0	1
2018-03-20 20:00:00	2517.000	Verbruik laag	0	1
2018-03-25 20:00:00	2537.000	Verbruik laag	0	1
2018-04-01 20:00:00	2557.000	Verbruik laag	0	1
2018-04-06 20:00:00	2578.000	Verbruik laag	0	1
2018-04-10 20:00:00	2597.000	Verbruik laag	0	1
2018-04-17 20:00:00	2622.000	Verbruik laag	0	1
2018-04-25 20:00:00	2632.000	Verbruik laag	0	1
2018-05-03 20:00:00	2682.000	Verbruik laag	0	1
2018-05-13 20:00:00	2724.000	Verbruik laag	0	1
2018-05-24 20:00:00	2765.000	Verbruik laag	0	1
2018-05-29 20:00:00	2779.000	Verbruik laag	0	1
2018-06-01 20:00:00	2786.000	Verbruik laag	0	1
2018-06-23 20:00:00	2860.000	Verbruik laag	0	1
2018-06-26 20:00:00	2876.000	Verbruik laag	0	1
2018-07-17 20:00:00	2948.000	Verbruik laag	0	1
2018-07-25 20:00:00	2976.000	Verbruik laag	0	1
2018-08-10 20:00:00	3036.000	Verbruik laag	0	1
2018-08-25 20:00:00	3086.000	Verbruik laag	0	1
2018-09-25 20:00:00	3205.000	Verbruik laag	0	1
2018-10-05 20:00:00	3236.000	Verbruik laag	0	1
2018-10-06 20:00:00	3241.000	Verbruik laag	0	1
2018-10-08 20:00:00	3248.000	Verbruik laag	0	1
2018-10-12 20:00:00	3255.000	Verbruik laag	0	1
2018-10-15 20:00:00	3268.000	Verbruik laag	0	1
2018-10-21 20:00:00	3286.000	Verbruik laag	0	1
2018-10-23 20:00:00	3291.000	Verbruik laag	0	1
2018-10-25 20:00:00	3294.000	Verbruik laag	0	1
2018-10-29 20:00:00	3313.000	Verbruik laag	0	1
2018-11-08 20:00:00	3340.000	Verbruik laag	0	1
2018-11-17 20:00:00	3367.000	Verbruik laag	0	1
2018-11-21 20:00:00	3388.000	Verbruik laag	0	1
2018-11-25 20:00:00	3402.000	Verbruik laag	0	1
2018-11-30 20:00:00	3423.000	Verbruik laag	0	1
2018-12-06 20:00:00	3446.000	Verbruik laag	0	1
2018-12-14 20:00:00	3478.000	Verbruik laag	0	1
2018-12-19 20:00:00	3500.000	Verbruik laag	0	1
2018-12-25 20:00:00	3531.000	Verbruik laag	0	1
2019-01-03 20:00:00	3580.000	Verbruik laag	0	1
2019-01-13 20:00:00	3628.000	Verbruik laag	0	1
2019-01-19 20:00:00	3648.000	Verbruik laag	0	1
2019-01-24 20:00:00	3663.000	Verbruik laag	0	1
2019-01-25 20:00:00	3667.000	Verbruik laag	0	1
2019-01-31 20:00:00	3684.000	Verbruik laag	0	1
2019-02-01 20:00:00	3686.000	Verbruik laag	0	1
2019-02-06 20:00:00	3704.000	Verbruik laag	0	1
2019-02-10 20:00:00	3721.000	Verbruik laag	0	1
2019-02-14 20:00:00	3729.000	Verbruik laag	0	1
2019-02-15 20:00:00	3730.000	Verbruik laag	0	1
2019-02-17 20:00:00	3743.000	Verbruik laag	0	1
2019-02-18 20:00:00	3746.000	Verbruik laag	0	1
2019-02-20 20:00:00	3749.000	Verbruik laag	0	1
2019-02-24 20:00:00	3764.000	Verbruik laag	0	1
2019-02-25 20:00:00	3766.000	Verbruik laag	0	1
2019-02-27 20:00:00	3769.000	Verbruik laag	0	1
2019-03-04 20:00:00	3789.000	Verbruik laag	0	1
2019-03-05 20:00:00	3791.000	Verbruik laag	0	1
2019-03-08 20:00:00	3796.000	Verbruik laag	0	1
2019-03-16 20:00:00	3828.000	Verbruik laag	0	1
2019-03-17 20:00:00	3835.000	Verbruik laag	0	1
2019-03-18 20:00:00	3837.000	Verbruik laag	0	1
2019-03-19 20:00:00	3839.000	Verbruik laag	0	1
2019-03-20 20:00:00	3841.000	Verbruik laag	0	1
2019-03-22 20:00:00	3848.000	Verbruik laag	0	1
2019-03-25 20:00:00	3862.000	Verbruik laag	0	1
2019-03-27 20:00:00	3863.000	Verbruik laag	0	1
2019-03-30 20:00:00	3872.000	Verbruik laag	0	1
2019-04-03 20:00:00	3885.000	Verbruik laag	0	1
2019-04-04 21:01:41.292	3887.000	Verbruik laag	0	1
2019-04-05 21:01:14.656	3889.000	Verbruik laag	0	1
2019-04-06 21:16:46.046	3893.000	Verbruik laag	0	1
2019-04-07 20:11:24.33	3901.000	Verbruik laag	0	1
2019-04-09 21:44:37.228	3906.000	Verbruik laag	0	1
2019-04-10 21:24:50.453	3908.000	Verbruik laag	0	1
2019-04-11 21:58:06.841	3909.000	Verbruik laag	0	1
2019-04-12 21:07:29.304	3911.000	Verbruik laag	0	1
2019-04-13 21:23:22.11	3917.000	Verbruik laag	0	1
2019-04-15 20:21:32.057	3924.000	Verbruik laag	0	1
2019-04-18 20:33:21.714	3930.000	Verbruik laag	0	1
2019-04-19 21:08:11.515	3931.000	Verbruik laag	0	1
2019-04-21 21:56:32.051	3941.000	Verbruik laag	0	1
2019-04-22 20:31:46.769	3946.000	Verbruik laag	0	1
2019-04-24 20:57:41.728	3949.000	Verbruik laag	0	1
2019-04-26 07:49:07.914	3953.000	Verbruik laag	0	1
2019-04-26 21:45:50.389	3953.000	Verbruik laag	0	1
2019-04-28 20:38:08.791	3962.000	Verbruik laag	0	1
2019-05-02 21:41:05.562	3971.000	Verbruik laag	0	1
2019-05-04 23:25:41.866	3977.000	Verbruik laag	0	1
2019-05-05 20:22:51.065	3979.000	Verbruik laag	0	1
2019-05-06 21:28:42.699	3982.000	Verbruik laag	0	1
2019-05-08 21:14:11.378	3985.000	Verbruik laag	0	1
2019-05-12 19:29:50.743	3996.000	Verbruik laag	0	1
2019-05-13 21:00:56.838	3998.000	Verbruik laag	0	1
2019-05-15 21:32:54.565	4002.000	Verbruik laag	0	1
2019-05-16 21:31:30.699	4004.000	Verbruik laag	0	1
2019-05-19 21:18:37.539	4014.000	Verbruik laag	0	1
2019-05-22 20:33:31.999	4020.000	Verbruik laag	0	1
2019-05-23 21:25:24.182	4022.000	Verbruik laag	0	1
2019-05-24 21:03:47.249	4024.000	Verbruik laag	0	1
2019-05-25 21:27:20.222	4028.000	Verbruik laag	0	1
2019-05-27 21:20:08.019	4035.000	Verbruik laag	0	1
2019-05-29 21:55:10.213	4038.000	Verbruik laag	0	1
2019-06-01 22:01:07.109	4050.000	Verbruik laag	0	1
2019-06-05 21:36:31.216	4057.000	Verbruik laag	0	1
2019-06-09 20:06:17.057065	4068.000	Verbruik laag	0	1
2019-06-11 12:12:16.147612	4074.000	Verbruik laag	0	1
2019-06-14 19:35:07.271234	4078.000	Verbruik laag	0	1
2019-06-16 19:21:26.78733	4086.000	Verbruik laag	0	1
2019-06-19 19:36:10.648472	4092.000	Verbruik laag	0	1
2019-06-20 20:13:01.799891	4094.000	Verbruik laag	0	1
2019-06-21 18:44:56.748117	4095.000	Verbruik laag	0	1
2019-06-22 19:29:52.111825	4095.000	Verbruik laag	0	1
2019-06-24 19:44:50.792076	4105.000	Verbruik laag	0	1
2019-06-25 19:51:07.121091	4106.000	Verbruik laag	0	1
2019-06-28 18:17:02.320732	4112.000	Verbruik laag	0	1
2019-07-01 17:33:58.832088	4123.000	Verbruik laag	0	1
2019-07-04 19:21:53.483798	4130.000	Verbruik laag	0	1
2019-07-05 20:04:05.846919	4131.000	Verbruik laag	0	1
2019-07-06 19:43:48.943018	4135.000	Verbruik laag	0	1
2019-07-07 19:18:11.993542	4141.000	Verbruik laag	0	1
2019-07-14 18:29:25.983576	4158.000	Verbruik laag	0	1
2019-07-16 18:25:14.950234	4162.000	Verbruik laag	0	1
2019-07-22 19:49:28.904635	4178.000	Verbruik laag	0	1
2019-07-24 19:24:18.717939	4181.000	Verbruik laag	0	1
2019-07-25 19:37:41.692994	4183.000	Verbruik laag	0	1
2019-07-26 18:50:19.100658	4185.000	Verbruik laag	0	1
2019-07-27 19:31:43.380108	4190.000	Verbruik laag	0	1
2019-08-04 18:35:56.348573	4211.000	Verbruik laag	0	1
2019-08-08 19:38:53.533223	4218.000	Verbruik laag	0	1
2019-08-09 19:48:53.436073	4219.000	Verbruik laag	0	1
2019-08-11 18:28:08.345001	4227.000	Verbruik laag	0	1
2019-08-12 19:00:25.128701	4229.000	Verbruik laag	0	1
2019-08-14 17:57:27.861734	4234.000	Verbruik laag	0	1
2019-08-17 19:40:35.790437	4240.000	Verbruik laag	0	1
2019-08-22 20:09:20.490645	4251.000	Verbruik laag	0	1
2019-08-25 17:38:06.822209	4260.000	Verbruik laag	0	1
2019-08-28 17:32:54.12587	4266.000	Verbruik laag	0	1
2019-08-30 20:15:15.486762	4269.000	Verbruik laag	0	1
2019-08-31 19:57:32.067162	4272.000	Verbruik laag	0	1
2019-09-04 16:30:05.04425	4283.000	Verbruik laag	0	1
2019-09-05 19:33:10.260003	4284.000	Verbruik laag	0	1
2019-09-06 18:50:28.856247	4285.000	Verbruik laag	0	1
2019-09-08 18:54:10.924606	4296.000	Verbruik laag	0	1
2019-09-10 18:17:00.202631	4299.000	Verbruik laag	0	1
2019-09-13 19:40:10.345242	4304.000	Verbruik laag	0	1
2019-09-16 18:07:42.076549	4315.000	Verbruik laag	0	1
2019-09-18 18:32:15.524417	4318.000	Verbruik laag	0	1
2019-09-20 18:51:12.347135	4321.000	Verbruik laag	0	1
2019-09-23 18:08:23.724029	4334.000	Verbruik laag	0	1
2019-09-25 18:31:08.557607	4338.000	Verbruik laag	0	1
2019-09-28 16:45:29.134829	4345.000	Verbruik laag	0	1
2019-10-04 19:30:38.629939	4362.000	Verbruik laag	0	1
2019-10-06 18:55:17.589409	4376.000	Verbruik laag	0	1
2019-10-09 16:41:30.106919	4381.000	Verbruik laag	0	1
2019-10-12 19:36:56.102803	4389.000	Verbruik laag	0	1
2019-10-14 17:49:15.012691	4395.000	Verbruik laag	0	1
2019-10-18 18:10:09.461309	4401.000	Verbruik laag	0	1
2019-10-20 18:37:11.93363	4415.000	Verbruik laag	0	1
2019-10-25 19:51:27.326462	4424.000	Verbruik laag	0	1
2019-11-01 20:28:14.066295	4444.000	Verbruik laag	0	1
2019-11-08 20:12:30.110509	4467.000	Verbruik laag	0	1
2019-11-11 20:28:03.581005	4484.000	Verbruik laag	0	1
2019-11-17 19:08:18.879313	4501.000	Verbruik laag	0	1
2019-11-20 21:12:17.343502	4507.000	Verbruik laag	0	1
2019-11-22 20:45:11.492709	4511.000	Verbruik laag	0	1
2019-11-23 20:33:51.426461	4518.000	Verbruik laag	0	1
2019-11-25 18:47:41.390677	4528.000	Verbruik laag	0	1
2019-12-01 20:02:21.041629	4550.000	Verbruik laag	0	1
2019-12-04 21:16:31.385491	4556.000	Verbruik laag	0	1
2019-12-07 21:13:37.197988	4568.000	Verbruik laag	0	1
2019-12-11 21:50:05.98005	4581.000	Verbruik laag	0	1
2019-12-13 21:07:41.57197	4585.000	Verbruik laag	0	1
2019-12-15 20:24:47.738658	4598.000	Verbruik laag	0	1
2019-12-19 21:20:41.32164	4605.000	Verbruik laag	0	1
2019-12-22 21:34:33.953964	4627.000	Verbruik laag	0	1
2019-12-23 22:20:44.92722	4628.000	Verbruik laag	0	1
2019-12-27 21:18:12.986089	4648.000	Verbruik laag	0	1
2019-12-30 21:59:02.071988	4667.000	Verbruik laag	0	1
2019-12-31 21:39:30.880798	4669.000	Verbruik laag	0	1
2020-01-01 22:04:38.083229	4675.000	Verbruik laag	0	1
2020-01-02 21:39:12.959036	4677.000	Verbruik laag	0	1
2020-01-03 20:44:40.144275	4679.000	Verbruik laag	0	1
2020-01-04 22:15:12.684325	4694.000	Verbruik laag	0	1
2020-01-05 21:01:11.981082	4700.000	Verbruik laag	0	1
2020-01-08 19:48:43.66662	4705.000	Verbruik laag	0	1
2020-01-12 21:05:40.731454	4726.000	Verbruik laag	0	1
2020-01-14 20:53:32.848489	4731.000	Verbruik laag	0	1
2020-01-18 08:05:41.745825	4737.000	Verbruik laag	0	1
2020-01-18 21:47:22.06866	4744.000	Verbruik laag	0	1
2020-01-21 07:41:41.702318	4755.000	Verbruik laag	0	1
2020-01-22 20:26:20.598518	4757.000	Verbruik laag	0	1
2020-01-23 20:03:31.174051	4759.000	Verbruik laag	0	1
2020-01-25 21:53:28.144788	4770.000	Verbruik laag	0	1
2020-01-26 21:06:25.952517	4775.000	Verbruik laag	0	1
2020-01-29 05:28:30.24285	4781.000	Verbruik laag	0	1
2020-01-29 19:51:17.269899	4782.000	Verbruik laag	0	1
2020-01-31 21:20:04.375673	4785.000	Verbruik laag	0	1
2020-02-06 13:57:06.870189	4811.000	Verbruik laag	0	1
2020-02-06 21:19:00.26203	4811.000	Verbruik laag	0	1
2020-02-08 23:15:18.285744	4817.000	Verbruik laag	0	1
2020-02-10 20:41:32.530559	4826.000	Verbruik laag	0	1
2020-02-13 21:03:47.577728	4831.000	Verbruik laag	0	1
2020-02-15 21:08:26.849296	4840.000	Verbruik laag	0	1
2020-02-17 21:15:08.581581	4849.000	Verbruik laag	0	1
2020-02-18 21:13:08.040965	4851.000	Verbruik laag	0	1
2020-02-25 08:00:05.595057	4871.000	Verbruik laag	0	1
2020-02-25 21:23:45.586415	4871.000	Verbruik laag	0	1
2020-02-26 19:21:21.912796	4874.000	Verbruik laag	0	1
2020-03-01 18:56:21.11226	4890.000	Verbruik laag	0	1
2020-03-04 20:49:21.038049	4897.000	Verbruik laag	0	1
2020-03-05 20:33:02.022131	4899.000	Verbruik laag	0	1
2020-03-07 21:16:44.114019	4906.000	Verbruik laag	0	1
2020-03-09 21:15:28.049827	4915.000	Verbruik laag	0	1
2020-03-12 21:14:20.371358	4920.000	Verbruik laag	0	1
2020-03-13 20:19:16.718038	4921.000	Verbruik laag	0	1
2020-03-17 07:19:02.872459	4935.000	Verbruik laag	0	1
2020-03-17 21:01:23.832285	4935.000	Verbruik laag	0	1
2020-03-18 19:40:06.465588	4937.000	Verbruik laag	0	1
2020-03-19 21:33:10.033875	4938.000	Verbruik laag	0	1
2020-03-20 21:08:40.476816	4940.000	Verbruik laag	0	1
2020-03-21 21:32:04.369135	4947.000	Verbruik laag	0	1
2020-03-22 20:01:30.620037	4951.000	Verbruik laag	0	1
2020-03-23 21:47:35.200954	4953.000	Verbruik laag	0	1
2020-03-24 20:12:15.760812	4955.000	Verbruik laag	0	1
2020-03-25 21:13:56.750339	4957.000	Verbruik laag	0	1
2020-03-27 22:03:58.841455	4961.000	Verbruik laag	0	1
2020-03-29 21:40:20.734468	4972.000	Verbruik laag	0	1
2020-03-31 21:42:34.645257	4976.000	Verbruik laag	0	1
2020-04-01 20:38:56.798136	4978.000	Verbruik laag	0	1
2020-04-04 21:27:16.846827	4987.000	Verbruik laag	0	1
2020-04-11 07:48:33.089193	5005.000	Verbruik laag	0	1
2020-04-11 19:38:15.154236	5007.000	Verbruik laag	0	1
2020-04-14 20:54:46.759264	5022.000	Verbruik laag	0	1
2020-04-17 20:04:55.255435	5027.000	Verbruik laag	0	1
2020-04-23 22:03:43.361532	5043.000	Verbruik laag	0	1
2020-04-26 21:58:53.172277	5055.000	Verbruik laag	0	1
2020-04-27 20:57:11.168827	5060.000	Verbruik laag	0	1
2020-04-30 21:29:46.292342	5066.000	Verbruik laag	0	1
2020-05-07 20:19:50.526475	5084.000	Verbruik laag	0	1
2020-05-08 21:02:25.356689	5086.000	Verbruik laag	0	1
2020-05-12 20:17:24.715551	5102.000	Verbruik laag	0	1
2020-05-15 20:55:55.043313	5107.000	Verbruik laag	0	1
2020-05-19 22:00:12.075103	5123.000	Verbruik laag	0	1
2020-05-26 17:20:10.066713	5145.000	Verbruik laag	0	1
2020-05-27 22:15:13.355539	5147.000	Verbruik laag	0	1
2020-05-31 20:24:07.237634	5158.000	Verbruik laag	0	1
2020-06-01 20:43:34.053373	5160.000	Verbruik laag	0	1
2020-06-08 21:57:43.926268	5180.000	Verbruik laag	0	1
2020-06-12 20:13:08.249501	5187.000	Verbruik laag	0	1
2020-06-14 21:38:52.739883	5198.000	Verbruik laag	0	1
2020-06-20 22:02:40.892987	5211.000	Verbruik laag	0	1
2020-06-21 21:01:44.439783	5215.000	Verbruik laag	0	1
2020-06-22 21:51:08.842505	5218.000	Verbruik laag	0	1
2020-06-24 22:04:56.214131	5222.000	Verbruik laag	0	1
2020-06-30 20:22:05.808316	5241.000	Verbruik laag	0	1
2020-07-02 21:45:05.644488	5245.000	Verbruik laag	0	1
2020-07-08 22:01:29.731499	5262.000	Verbruik laag	0	1
2020-07-13 21:44:09.045849	5277.000	Verbruik laag	0	1
2020-07-19 21:30:28.266137	5294.000	Verbruik laag	0	1
2020-07-24 22:00:26.117281	5305.000	Verbruik laag	0	1
2020-08-01 22:05:45.528047	5329.000	Verbruik laag	0	1
2020-08-06 21:59:00.705999	5343.000	Verbruik laag	0	1
2020-08-08 21:38:46.729563	5349.000	Verbruik laag	0	1
2020-08-11 22:10:16.926346	5359.000	Verbruik laag	0	1
2020-08-16 20:26:06.465213	5375.000	Verbruik laag	0	1
2020-08-27 11:34:24.826995	5408.000	Verbruik laag	0	1
2020-08-29 20:40:03.364767	5415.000	Verbruik laag	0	1
2020-09-04 19:19:19.970641	5435.000	Verbruik laag	0	1
2020-09-13 19:48:21.887352	5471.000	Verbruik laag	0	1
2020-09-20 19:32:47.832659	5493.000	Verbruik laag	0	1
2020-09-26 21:30:35.566932	5511.000	Verbruik laag	0	1
2020-10-04 21:23:02.145119	5547.000	Verbruik laag	0	1
2020-10-09 20:55:21.551474	5556.000	Verbruik laag	0	1
2020-10-17 21:12:35.845717	5592.000	Verbruik laag	0	1
2020-10-23 21:28:29.58138	5610.000	Verbruik laag	0	1
2020-10-29 21:49:08.700748	5640.000	Verbruik laag	0	1
2020-11-09 07:03:23.962395	5691.000	Verbruik laag	0	1
2020-11-14 20:42:40.395382	5707.000	Verbruik laag	0	1
2020-11-25 06:57:14.627811	5753.000	Verbruik laag	0	1
2020-12-01 21:44:37.681956	5781.000	Verbruik laag	0	1
2020-12-07 20:22:23.571979	5811.000	Verbruik laag	0	1
2020-12-21 21:59:00.34613	5874.000	Verbruik laag	0	1
2020-12-31 19:35:17.114993	5914.000	Verbruik laag	0	1
2021-01-03 21:21:10.339646	5942.000	Verbruik laag	0	1
2021-01-12 07:16:21.647425	5978.000	Verbruik laag	0	1
2021-01-17 07:21:42.461054	5998.000	Verbruik laag	0	1
2021-01-22 20:07:47.401703	6016.000	Verbruik laag	0	1
2021-01-28 21:59:06.28114	6041.000	Verbruik laag	0	1
2021-02-05 21:08:26.835466	6074.000	Verbruik laag	0	1
2021-02-08 21:23:05.428136	6103.000	Verbruik laag	0	1
2021-02-09 21:23:35.625366	6107.000	Verbruik laag	0	1
2021-02-12 09:19:29.734011	6116.000	Verbruik laag	0	1
2021-02-14 21:47:19.503118	6140.000	Verbruik laag	0	1
2021-02-16 21:13:03.068269	6144.000	Verbruik laag	0	1
2021-02-17 21:56:44.425868	6146.000	Verbruik laag	0	1
2021-02-19 20:50:55.049154	6149.000	Verbruik laag	0	1
2021-02-27 21:42:02.800223	6184.000	Verbruik laag	0	1
2021-03-23 07:14:16.739692	6273.000	Verbruik laag	0	1
2021-03-25 22:11:38.034456	6277.000	Verbruik laag	0	1
2021-04-04 21:55:41.284726	6318.000	Verbruik laag	0	1
2021-04-22 18:57:14.588983	6378.000	Verbruik laag	0	1
2021-04-26 21:47:24.593916	6391.000	Verbruik laag	0	1
2021-04-29 19:27:20.62953	6399.000	Verbruik laag	0	1
2021-05-01 21:16:18.353534	6406.000	Verbruik laag	0	1
2021-05-02 19:31:25.913615	6411.000	Verbruik laag	0	1
2021-05-06 19:15:41.788925	6420.000	Verbruik laag	0	1
2021-05-08 21:17:43.793363	6427.000	Verbruik laag	0	1
2021-05-12 20:09:17.521847	6441.000	Verbruik laag	0	1
2021-05-13 19:21:28.93798	6444.000	Verbruik laag	0	1
2021-05-19 21:06:15.789356	6466.000	Verbruik laag	0	1
2021-05-25 18:59:20.392456	6490.000	Verbruik laag	0	1
2021-06-01 21:34:55.671793	6509.000	Verbruik laag	0	1
2021-06-09 20:39:57.521435	6535.000	Verbruik laag	0	1
2021-06-24 20:52:57.238052	6576.000	Verbruik laag	0	1
2021-06-25 21:57:56.737072	6578.000	Verbruik laag	0	1
2021-06-30 21:42:14.025565	6594.000	Verbruik laag	0	1
2021-07-11 20:43:05.461237	6626.000	Verbruik laag	0	1
2021-07-16 21:40:30.122025	6636.000	Verbruik laag	0	1
2021-07-18 19:19:05.308052	6644.000	Verbruik laag	0	1
2021-07-23 21:20:59.117831	6654.000	Verbruik laag	0	1
